Area,Item,Year,Value,Unit
Kenya,Gross Domestic Product,2016,74815.138871,million USD
Kenya,Gross Domestic Product,2017,82035.78793,million USD
Kenya,Gross Domestic Product,2018,92202.979941,million USD
Kenya,Gross Domestic Product,2019,100378.435824,million USD
Kenya,Gross Domestic Product,2020,100666.561429,million USD
Kenya,Gross Domestic Product,2021,110347.032624,million USD
Kenya,Gross Domestic Product,2022,114085.176566,million USD
Kiribati,Gross Domestic Product,1970,20.19554,million USD
Kiribati,Gross Domestic Product,1971,20.096898,million USD
Kiribati,Gross Domestic Product,1972,23.892867,million USD
Kiribati,Gross Domestic Product,1973,36.642222,million USD
Kiribati,Gross Domestic Product,1974,62.237866,million USD
Kiribati,Gross Domestic Product,1975,56.230437,million USD
Kiribati,Gross Domestic Product,1976,39.355314,million USD
Kiribati,Gross Domestic Product,1977,34.783095,million USD
Kiribati,Gross Domestic Product,1978,37.964368,million USD
Kiribati,Gross Domestic Product,1979,33.972361,million USD
Kiribati,Gross Domestic Product,1980,32.571669,million USD
Kiribati,Gross Domestic Product,1981,34.466658,million USD
Kiribati,Gross Domestic Product,1982,31.918831,million USD
Kiribati,Gross Domestic Product,1983,30.27235,million USD
Kiribati,Gross Domestic Product,1984,33.577488,million USD
Kiribati,Gross Domestic Product,1985,25.451641,million USD
Kiribati,Gross Domestic Product,1986,25.270622,million USD
Kiribati,Gross Domestic Product,1987,28.716744,million USD
Kiribati,Gross Domestic Product,1988,37.257345,million USD
Kiribati,Gross Domestic Product,1989,36.556472,million USD
Kiribati,Gross Domestic Product,1990,35.356391,million USD
Kiribati,Gross Domestic Product,1991,44.228513,million USD
Kiribati,Gross Domestic Product,1992,64.418816,million USD
Kiribati,Gross Domestic Product,1993,61.786696,million USD
Kiribati,Gross Domestic Product,1994,69.966236,million USD
Kiribati,Gross Domestic Product,1995,69.576895,million USD
Kiribati,Gross Domestic Product,1996,82.402805,million USD
Kiribati,Gross Domestic Product,1997,80.095079,million USD
Kiribati,Gross Domestic Product,1998,75.498262,million USD
Kiribati,Gross Domestic Product,1999,77.476421,million USD
Kiribati,Gross Domestic Product,2000,74.698878,million USD
Kiribati,Gross Domestic Product,2001,64.828371,million USD
Kiribati,Gross Domestic Product,2002,73.727908,million USD
Kiribati,Gross Domestic Product,2003,94.201447,million USD
Kiribati,Gross Domestic Product,2004,102.370655,million USD
Kiribati,Gross Domestic Product,2005,112.136452,million USD
Kiribati,Gross Domestic Product,2006,110.399651,million USD
Kiribati,Gross Domestic Product,2007,132.978978,million USD
Kiribati,Gross Domestic Product,2008,141.044629,million USD
Kiribati,Gross Domestic Product,2009,132.421066,million USD
Kiribati,Gross Domestic Product,2010,155.3055,million USD
Kiribati,Gross Domestic Product,2011,180.672665,million USD
Kiribati,Gross Domestic Product,2012,189.629913,million USD
Kiribati,Gross Domestic Product,2013,184.543062,million USD
Kiribati,Gross Domestic Product,2014,177.868195,million USD
Kiribati,Gross Domestic Product,2015,170.292248,million USD
Kiribati,Gross Domestic Product,2016,178.496492,million USD
Kiribati,Gross Domestic Product,2017,188.182032,million USD
Kiribati,Gross Domestic Product,2018,196.232414,million USD
Kiribati,Gross Domestic Product,2019,175.420928,million USD
Kiribati,Gross Domestic Product,2020,177.649046,million USD
Kiribati,Gross Domestic Product,2021,227.454167,million USD
Kiribati,Gross Domestic Product,2022,223.199991,million USD
Kuwait,Gross Domestic Product,1970,2872.798856,million USD
Kuwait,Gross Domestic Product,1971,3880.957238,million USD
Kuwait,Gross Domestic Product,1972,4447.500673,million USD
Kuwait,Gross Domestic Product,1973,5405.089807,million USD
Kuwait,Gross Domestic Product,1974,13003.518988,million USD
Kuwait,Gross Domestic Product,1975,12015.901717,million USD
Kuwait,Gross Domestic Product,1976,13119.579689,million USD
Kuwait,Gross Domestic Product,1977,14139.849159,million USD
Kuwait,Gross Domestic Product,1978,15502.480944,million USD
Kuwait,Gross Domestic Product,1979,24749.780951,million USD
Kuwait,Gross Domestic Product,1980,28690.618373,million USD
Kuwait,Gross Domestic Product,1981,25248.81758,million USD
Kuwait,Gross Domestic Product,1982,21583.058729,million USD
Kuwait,Gross Domestic Product,1983,20869.595122,million USD
Kuwait,Gross Domestic Product,1984,21701.541634,million USD
Kuwait,Gross Domestic Product,1985,21446.152292,million USD
Kuwait,Gross Domestic Product,1986,17904.664463,million USD
Kuwait,Gross Domestic Product,1987,22367.499123,million USD
Kuwait,Gross Domestic Product,1988,20689.587203,million USD
Kuwait,Gross Domestic Product,1989,24314.16088,million USD
Kuwait,Gross Domestic Product,1990,18470.818672,million USD
Kuwait,Gross Domestic Product,1991,11014.2318,million USD
Kuwait,Gross Domestic Product,1992,19868.859615,million USD
Kuwait,Gross Domestic Product,1993,23956.511858,million USD
Kuwait,Gross Domestic Product,1994,24859.339675,million USD
Kuwait,Gross Domestic Product,1995,26554.064403,million USD
Kuwait,Gross Domestic Product,1996,31492.085246,million USD
Kuwait,Gross Domestic Product,1997,30351.196173,million USD
Kuwait,Gross Domestic Product,1998,25945.37709,million USD
Kuwait,Gross Domestic Product,1999,30123.384331,million USD
Kuwait,Gross Domestic Product,2000,37717.816724,million USD
Kuwait,Gross Domestic Product,2001,34889.597791,million USD
Kuwait,Gross Domestic Product,2002,38135.756834,million USD
Kuwait,Gross Domestic Product,2003,47873.988053,million USD
Kuwait,Gross Domestic Product,2004,59436.715304,million USD
Kuwait,Gross Domestic Product,2005,80797.945205,million USD
Kuwait,Gross Domestic Product,2006,101558.975068,million USD
Kuwait,Gross Domestic Product,2007,114635.467558,million USD
Kuwait,Gross Domestic Product,2008,147380.280181,million USD
Kuwait,Gross Domestic Product,2009,105967.843518,million USD
Kuwait,Gross Domestic Product,2010,115416.047508,million USD
Kuwait,Gross Domestic Product,2011,154040.737005,million USD
Kuwait,Gross Domestic Product,2012,174047.199613,million USD
Kuwait,Gross Domestic Product,2013,174167.626657,million USD
Kuwait,Gross Domestic Product,2014,162656.226124,million USD
Kuwait,Gross Domestic Product,2015,114584.570272,million USD
Kuwait,Gross Domestic Product,2016,109406.169163,million USD
Kuwait,Gross Domestic Product,2017,120687.635293,million USD
Kuwait,Gross Domestic Product,2018,138202.31025,million USD
Kuwait,Gross Domestic Product,2019,136191.751273,million USD
Kuwait,Gross Domestic Product,2020,105948.765176,million USD
Kuwait,Gross Domestic Product,2021,136641.925124,million USD
Kuwait,Gross Domestic Product,2022,184348.487546,million USD
Kyrgyzstan,Gross Domestic Product,1990,2607.959465,million USD
Kyrgyzstan,Gross Domestic Product,1991,2481.973943,million USD
Kyrgyzstan,Gross Domestic Product,1992,2187.257422,million USD
Kyrgyzstan,Gross Domestic Product,1993,1892.952592,million USD
Kyrgyzstan,Gross Domestic Product,1994,1545.053681,million USD
Kyrgyzstan,Gross Domestic Product,1995,1491.89374,million USD
Kyrgyzstan,Gross Domestic Product,1996,1826.706229,million USD
Kyrgyzstan,Gross Domestic Product,1997,1767.35578,million USD
Kyrgyzstan,Gross Domestic Product,1998,1640.373876,million USD
Kyrgyzstan,Gross Domestic Product,1999,1249.59837,million USD
Kyrgyzstan,Gross Domestic Product,2000,1370.076479,million USD
Kyrgyzstan,Gross Domestic Product,2001,1527.209964,million USD
Kyrgyzstan,Gross Domestic Product,2002,1605.696848,million USD
Kyrgyzstan,Gross Domestic Product,2003,1921.528579,million USD
Kyrgyzstan,Gross Domestic Product,2004,2212.211701,million USD
Kyrgyzstan,Gross Domestic Product,2005,2460.246796,million USD
Kyrgyzstan,Gross Domestic Product,2006,2834.168893,million USD
Kyrgyzstan,Gross Domestic Product,2007,3802.570572,million USD
Kyrgyzstan,Gross Domestic Product,2008,5139.958956,million USD
Kyrgyzstan,Gross Domestic Product,2009,4690.061344,million USD
Kyrgyzstan,Gross Domestic Product,2010,4794.361821,million USD
Kyrgyzstan,Gross Domestic Product,2011,6197.765942,million USD
Kyrgyzstan,Gross Domestic Product,2012,6605.142864,million USD
Kyrgyzstan,Gross Domestic Product,2013,7335.033799,million USD
Kyrgyzstan,Gross Domestic Product,2014,7468.102369,million USD
Kyrgyzstan,Gross Domestic Product,2015,6678.177483,million USD
Kyrgyzstan,Gross Domestic Product,2016,6813.095396,million USD
Kyrgyzstan,Gross Domestic Product,2017,7702.938395,million USD
Kyrgyzstan,Gross Domestic Product,2018,8271.106196,million USD
Kyrgyzstan,Gross Domestic Product,2019,8871.019823,million USD
Kyrgyzstan,Gross Domestic Product,2020,7780.873259,million USD
Kyrgyzstan,Gross Domestic Product,2021,8740.681889,million USD
Kyrgyzstan,Gross Domestic Product,2022,10930.644915,million USD
Lao People's Democratic Republic,Gross Domestic Product,1970,119.107252,million USD
Lao People's Democratic Republic,Gross Domestic Product,1971,131.388099,million USD
Lao People's Democratic Republic,Gross Domestic Product,1972,141.798888,million USD
Lao People's Democratic Republic,Gross Domestic Product,1973,162.62634,million USD
Lao People's Democratic Republic,Gross Domestic Product,1974,183.717746,million USD
Lao People's Democratic Republic,Gross Domestic Product,1975,214.12678,million USD
Lao People's Democratic Republic,Gross Domestic Product,1976,232.588778,million USD
Lao People's Democratic Republic,Gross Domestic Product,1977,242.113639,million USD
Lao People's Democratic Republic,Gross Domestic Product,1978,261.721863,million USD
Lao People's Democratic Republic,Gross Domestic Product,1979,277.772221,million USD
Lao People's Democratic Republic,Gross Domestic Product,1980,333.161661,million USD
Lao People's Democratic Republic,Gross Domestic Product,1981,420.598844,million USD
Lao People's Democratic Republic,Gross Domestic Product,1982,478.21949,million USD
Lao People's Democratic Republic,Gross Domestic Product,1983,520.232615,million USD
Lao People's Democratic Republic,Gross Domestic Product,1984,577.633009,million USD
Lao People's Democratic Republic,Gross Domestic Product,1985,626.112268,million USD
Lao People's Democratic Republic,Gross Domestic Product,1986,669.923951,million USD
Lao People's Democratic Republic,Gross Domestic Product,1987,676.701977,million USD
Lao People's Democratic Republic,Gross Domestic Product,1988,686.4892,million USD
Lao People's Democratic Republic,Gross Domestic Product,1989,814.638248,million USD
Lao People's Democratic Republic,Gross Domestic Product,1990,901.79544,million USD
Lao People's Democratic Republic,Gross Domestic Product,1991,1071.274659,million USD
Lao People's Democratic Republic,Gross Domestic Product,1992,1228.791031,million USD
Lao People's Democratic Republic,Gross Domestic Product,1993,1387.010214,million USD
Lao People's Democratic Republic,Gross Domestic Product,1994,1608.568307,million USD
Lao People's Democratic Republic,Gross Domestic Product,1995,1852.406521,million USD
Lao People's Democratic Republic,Gross Domestic Product,1996,1952.594427,million USD
Lao People's Democratic Republic,Gross Domestic Product,1997,1819.883136,million USD
Lao People's Democratic Republic,Gross Domestic Product,1998,1339.287476,million USD
Lao People's Democratic Republic,Gross Domestic Product,1999,1515.458803,million USD
Lao People's Democratic Republic,Gross Domestic Product,2000,1806.027495,million USD
Lao People's Democratic Republic,Gross Domestic Product,2001,1827.359032,million USD
Lao People's Democratic Republic,Gross Domestic Product,2002,1906.867796,million USD
Lao People's Democratic Republic,Gross Domestic Product,2003,2184.279301,million USD
Lao People's Democratic Republic,Gross Domestic Product,2004,2576.838115,million USD
Lao People's Democratic Republic,Gross Domestic Product,2005,2946.350268,million USD
Lao People's Democratic Republic,Gross Domestic Product,2006,3605.9859,million USD
Lao People's Democratic Republic,Gross Domestic Product,2007,4570.00838,million USD
Lao People's Democratic Republic,Gross Domestic Product,2008,5731.763439,million USD
Lao People's Democratic Republic,Gross Domestic Product,2009,6056.946699,million USD
Lao People's Democratic Republic,Gross Domestic Product,2010,7313.450659,million USD
Lao People's Democratic Republic,Gross Domestic Product,2011,8741.715072,million USD
Lao People's Democratic Republic,Gross Domestic Product,2012,10191.35507,million USD
Lao People's Democratic Republic,Gross Domestic Product,2013,11942.233835,million USD
Lao People's Democratic Republic,Gross Domestic Product,2014,13268.421706,million USD
Lao People's Democratic Republic,Gross Domestic Product,2015,14390.446134,million USD
Lao People's Democratic Republic,Gross Domestic Product,2016,15805.692481,million USD
Lao People's Democratic Republic,Gross Domestic Product,2017,17071.155481,million USD
Lao People's Democratic Republic,Gross Domestic Product,2018,18141.641089,million USD
Lao People's Democratic Republic,Gross Domestic Product,2019,18740.561512,million USD
Lao People's Democratic Republic,Gross Domestic Product,2020,19115.969021,million USD
Lao People's Democratic Republic,Gross Domestic Product,2021,19074.40774,million USD
Lao People's Democratic Republic,Gross Domestic Product,2022,15930.89401,million USD
Latvia,Gross Domestic Product,1990,9562.515807,million USD
Latvia,Gross Domestic Product,1991,8856.525051,million USD
Latvia,Gross Domestic Product,1992,5900.719067,million USD
Latvia,Gross Domestic Product,1993,5142.430838,million USD
Latvia,Gross Domestic Product,1994,5286.169287,million USD
Latvia,Gross Domestic Product,1995,5407.521619,million USD
Latvia,Gross Domestic Product,1996,5974.893151,million USD
Latvia,Gross Domestic Product,1997,6528.163774,million USD
Latvia,Gross Domestic Product,1998,7166.640733,million USD
Latvia,Gross Domestic Product,1999,7533.632914,million USD
Latvia,Gross Domestic Product,2000,7959.113349,million USD
Latvia,Gross Domestic Product,2001,8361.978221,million USD
Latvia,Gross Domestic Product,2002,9556.95016,million USD
Latvia,Gross Domestic Product,2003,11771.458782,million USD
Latvia,Gross Domestic Product,2004,14436.023899,million USD
Latvia,Gross Domestic Product,2005,17003.048785,million USD
Latvia,Gross Domestic Product,2006,21570.368109,million USD
Latvia,Gross Domestic Product,2007,31056.063754,million USD
Latvia,Gross Domestic Product,2008,35852.152706,million USD
Latvia,Gross Domestic Product,2009,26413.374785,million USD
Latvia,Gross Domestic Product,2010,23964.003385,million USD
Latvia,Gross Domestic Product,2011,27711.855704,million USD
Latvia,Gross Domestic Product,2012,28175.715971,million USD
Latvia,Gross Domestic Product,2013,30200.881938,million USD
Latvia,Gross Domestic Product,2014,31345.148671,million USD
Latvia,Gross Domestic Product,2015,27252.128627,million USD
Latvia,Gross Domestic Product,2016,28064.533352,million USD
Latvia,Gross Domestic Product,2017,30483.806018,million USD
Latvia,Gross Domestic Product,2018,34429.023435,million USD
Latvia,Gross Domestic Product,2019,34343.961073,million USD
Latvia,Gross Domestic Product,2020,34601.740323,million USD
Latvia,Gross Domestic Product,2021,39853.50158,million USD
Latvia,Gross Domestic Product,2022,41286.637778,million USD
Lebanon,Gross Domestic Product,1970,1989.537972,million USD
Lebanon,Gross Domestic Product,1971,2235.674197,million USD
Lebanon,Gross Domestic Product,1972,2788.620191,million USD
Lebanon,Gross Domestic Product,1973,3636.868415,million USD
Lebanon,Gross Domestic Product,1974,4672.176711,million USD
Lebanon,Gross Domestic Product,1975,4354.636644,million USD
Lebanon,Gross Domestic Product,1976,1908.332325,million USD
Lebanon,Gross Domestic Product,1977,3572.083752,million USD
Lebanon,Gross Domestic Product,1978,3980.333806,million USD
Lebanon,Gross Domestic Product,1979,4596.848302,million USD
Lebanon,Gross Domestic Product,1980,5447.032426,million USD
Lebanon,Gross Domestic Product,1981,5206.435563,million USD
Lebanon,Gross Domestic Product,1982,3550.854622,million USD
Lebanon,Gross Domestic Product,1983,3762.840686,million USD
Lebanon,Gross Domestic Product,1984,2642.991314,million USD
Lebanon,Gross Domestic Product,1985,2275.418244,million USD
Lebanon,Gross Domestic Product,1986,2808.57021,million USD
Lebanon,Gross Domestic Product,1987,2180.269236,million USD
Lebanon,Gross Domestic Product,1988,3476.945821,million USD
Lebanon,Gross Domestic Product,1989,2852.034524,million USD
Lebanon,Gross Domestic Product,1990,2950.195892,million USD
Lebanon,Gross Domestic Product,1991,4355.716759,million USD
Lebanon,Gross Domestic Product,1992,5734.175736,million USD
Lebanon,Gross Domestic Product,1993,7909.021591,million USD
Lebanon,Gross Domestic Product,1994,9363.549454,million USD
Lebanon,Gross Domestic Product,1995,11505.957449,million USD
Lebanon,Gross Domestic Product,1996,13632.418312,million USD
Lebanon,Gross Domestic Product,1997,15595.116149,million USD
Lebanon,Gross Domestic Product,1998,16910.07149,million USD
Lebanon,Gross Domestic Product,1999,17008.982362,million USD
Lebanon,Gross Domestic Product,2000,16678.538575,million USD
Lebanon,Gross Domestic Product,2001,17065.269991,million USD
Lebanon,Gross Domestic Product,2002,18712.361081,million USD
Lebanon,Gross Domestic Product,2003,19801.577179,million USD
Lebanon,Gross Domestic Product,2004,21159.827992,million USD
Lebanon,Gross Domestic Product,2005,21497.336499,million USD
Lebanon,Gross Domestic Product,2006,22022.709852,million USD
Lebanon,Gross Domestic Product,2007,24827.355015,million USD
Lebanon,Gross Domestic Product,2008,29118.916106,million USD
Lebanon,Gross Domestic Product,2009,35399.582929,million USD
Lebanon,Gross Domestic Product,2010,38443.907042,million USD
Lebanon,Gross Domestic Product,2011,39927.125961,million USD
Lebanon,Gross Domestic Product,2012,44016.799516,million USD
Lebanon,Gross Domestic Product,2013,46880.103081,million USD
Lebanon,Gross Domestic Product,2014,48095.213746,million USD
Lebanon,Gross Domestic Product,2015,49929.337837,million USD
Lebanon,Gross Domestic Product,2016,51147.308774,million USD
Lebanon,Gross Domestic Product,2017,53027.680686,million USD
Lebanon,Gross Domestic Product,2018,54901.519156,million USD
Lebanon,Gross Domestic Product,2019,52021.919267,million USD
Lebanon,Gross Domestic Product,2020,39047.180246,million USD
Lebanon,Gross Domestic Product,2021,37944.879049,million USD
Lebanon,Gross Domestic Product,2022,40899.264133,million USD
Lesotho,Gross Domestic Product,1970,79.430815,million USD
Lesotho,Gross Domestic Product,1971,76.277411,million USD
Lesotho,Gross Domestic Product,1972,90.367545,million USD
Lesotho,Gross Domestic Product,1973,136.784748,million USD
Lesotho,Gross Domestic Product,1974,155.905031,million USD
Lesotho,Gross Domestic Product,1975,162.268094,million USD
Lesotho,Gross Domestic Product,1976,160.207781,million USD
Lesotho,Gross Domestic Product,1977,209.74243,million USD
Lesotho,Gross Domestic Product,1978,289.222458,million USD
Lesotho,Gross Domestic Product,1979,314.789661,million USD
Lesotho,Gross Domestic Product,1980,414.162615,million USD
Lesotho,Gross Domestic Product,1981,420.606281,million USD
Lesotho,Gross Domestic Product,1982,385.984591,million USD
Lesotho,Gross Domestic Product,1983,394.041368,million USD
Lesotho,Gross Domestic Product,1984,347.015134,million USD
Lesotho,Gross Domestic Product,1985,277.918478,million USD
Lesotho,Gross Domestic Product,1986,310.46205,million USD
Lesotho,Gross Domestic Product,1987,415.775774,million USD
Lesotho,Gross Domestic Product,1988,477.522236,million USD
Lesotho,Gross Domestic Product,1989,503.823267,million USD
Lesotho,Gross Domestic Product,1990,587.892778,million USD
Lesotho,Gross Domestic Product,1991,654.572445,million USD
Lesotho,Gross Domestic Product,1992,785.109993,million USD
Lesotho,Gross Domestic Product,1993,780.359394,million USD
Lesotho,Gross Domestic Product,1994,798.472192,million USD
Lesotho,Gross Domestic Product,1995,893.47649,million USD
Lesotho,Gross Domestic Product,1996,895.050408,million USD
Lesotho,Gross Domestic Product,1997,974.017247,million USD
Lesotho,Gross Domestic Product,1998,854.270992,million USD
Lesotho,Gross Domestic Product,1999,854.383661,million USD
Lesotho,Gross Domestic Product,2000,822.09882,million USD
Lesotho,Gross Domestic Product,2001,752.958073,million USD
Lesotho,Gross Domestic Product,2002,700.042059,million USD
Lesotho,Gross Domestic Product,2003,1033.046679,million USD
Lesotho,Gross Domestic Product,2004,1315.577563,million USD
Lesotho,Gross Domestic Product,2005,1458.54598,million USD
Lesotho,Gross Domestic Product,2006,1523.029996,million USD
Lesotho,Gross Domestic Product,2007,1682.131788,million USD
Lesotho,Gross Domestic Product,2008,1766.902643,million USD
Lesotho,Gross Domestic Product,2009,1740.894928,million USD
Lesotho,Gross Domestic Product,2010,2234.320198,million USD
Lesotho,Gross Domestic Product,2011,2578.971918,million USD
Lesotho,Gross Domestic Product,2012,2478.315271,million USD
Lesotho,Gross Domestic Product,2013,2365.677209,million USD
Lesotho,Gross Domestic Product,2014,2441.063149,million USD
Lesotho,Gross Domestic Product,2015,2359.686745,million USD
Lesotho,Gross Domestic Product,2016,2114.42647,million USD
Lesotho,Gross Domestic Product,2017,2305.01501,million USD
Lesotho,Gross Domestic Product,2018,2554.898765,million USD
Lesotho,Gross Domestic Product,2019,2435.462926,million USD
Lesotho,Gross Domestic Product,2020,2115.92615,million USD
Lesotho,Gross Domestic Product,2021,2373.416386,million USD
Lesotho,Gross Domestic Product,2022,2553.459889,million USD
Liberia,Gross Domestic Product,1970,316.498842,million USD
Liberia,Gross Domestic Product,1971,333.728549,million USD
Liberia,Gross Domestic Product,1972,361.668613,million USD
Liberia,Gross Domestic Product,1973,422.903922,million USD
Liberia,Gross Domestic Product,1974,517.358584,million USD
Liberia,Gross Domestic Product,1975,621.809529,million USD
Liberia,Gross Domestic Product,1976,644.352164,million USD
Liberia,Gross Domestic Product,1977,720.344306,million USD
Liberia,Gross Domestic Product,1978,789.196247,million USD
Liberia,Gross Domestic Product,1979,909.151629,million USD
Liberia,Gross Domestic Product,1980,934.958356,million USD
Liberia,Gross Domestic Product,1981,1075.416316,million USD
Liberia,Gross Domestic Product,1982,1115.197437,million USD
Liberia,Gross Domestic Product,1983,1107.343216,million USD
Liberia,Gross Domestic Product,1984,1091.634773,million USD
Liberia,Gross Domestic Product,1985,1076.436345,million USD
Liberia,Gross Domestic Product,1986,1057.973824,million USD
Liberia,Gross Domestic Product,1987,1111.321328,million USD
Liberia,Gross Domestic Product,1988,1181.499306,million USD
Liberia,Gross Domestic Product,1989,1217.506321,million USD
Liberia,Gross Domestic Product,1990,595.204667,million USD
Liberia,Gross Domestic Product,1991,538.842935,million USD
Liberia,Gross Domestic Product,1992,346.06723,million USD
Liberia,Gross Domestic Product,1993,248.363238,million USD
Liberia,Gross Domestic Product,1994,204.698379,million USD
Liberia,Gross Domestic Product,1995,208.724217,million USD
Liberia,Gross Domestic Product,1996,246.814839,million USD
Liberia,Gross Domestic Product,1997,418.607741,million USD
Liberia,Gross Domestic Product,1998,510.980027,million USD
Liberia,Gross Domestic Product,1999,616.003407,million USD
Liberia,Gross Domestic Product,2000,644.944279,million USD
Liberia,Gross Domestic Product,2001,637.808642,million USD
Liberia,Gross Domestic Product,2002,686.682868,million USD
Liberia,Gross Domestic Product,2003,529.063491,million USD
Liberia,Gross Domestic Product,2004,643.917921,million USD
Liberia,Gross Domestic Product,2005,706.232558,million USD
Liberia,Gross Domestic Product,2006,815.419829,million USD
Liberia,Gross Domestic Product,2007,949.0,million USD
Liberia,Gross Domestic Product,2008,1101.0,million USD
Liberia,Gross Domestic Product,2009,1155.0,million USD
Liberia,Gross Domestic Product,2010,1292.0,million USD
Liberia,Gross Domestic Product,2011,1538.0,million USD
Liberia,Gross Domestic Product,2012,1734.0,million USD
Liberia,Gross Domestic Product,2013,1936.0,million USD
Liberia,Gross Domestic Product,2014,2053.0,million USD
Liberia,Gross Domestic Product,2015,2669.0,million USD
Liberia,Gross Domestic Product,2016,2757.0,million USD
Liberia,Gross Domestic Product,2017,2763.0,million USD
Liberia,Gross Domestic Product,2018,2744.956787,million USD
Liberia,Gross Domestic Product,2019,2582.242493,million USD
Liberia,Gross Domestic Product,2020,2480.889253,million USD
Liberia,Gross Domestic Product,2021,2444.888955,million USD
Liberia,Gross Domestic Product,2022,2787.721854,million USD
Libya,Gross Domestic Product,1970,3978.874521,million USD
Libya,Gross Domestic Product,1971,4880.522698,million USD
Libya,Gross Domestic Product,1972,5844.722462,million USD
Libya,Gross Domestic Product,1973,8003.296604,million USD
Libya,Gross Domestic Product,1974,14021.762538,million USD
Libya,Gross Domestic Product,1975,13649.119897,million USD
Libya,Gross Domestic Product,1976,17718.57972,million USD
Libya,Gross Domestic Product,1977,20809.49153,million USD
Libya,Gross Domestic Product,1978,20537.231307,million USD
Libya,Gross Domestic Product,1979,28332.395338,million USD
Libya,Gross Domestic Product,1980,38185.792234,million USD
Libya,Gross Domestic Product,1981,33436.648169,million USD
Libya,Gross Domestic Product,1982,32845.049122,million USD
Libya,Gross Domestic Product,1983,31794.290634,million USD
Libya,Gross Domestic Product,1984,28934.855394,million USD
Libya,Gross Domestic Product,1985,29887.03752,million USD
Libya,Gross Domestic Product,1986,24319.923827,million USD
Libya,Gross Domestic Product,1987,22642.653915,million USD
Libya,Gross Domestic Product,1988,25559.956214,million USD
Libya,Gross Domestic Product,1989,27057.741203,million USD
Libya,Gross Domestic Product,1990,31088.348328,million USD
Libya,Gross Domestic Product,1991,34409.289639,million USD
Libya,Gross Domestic Product,1992,36447.724815,million USD
Libya,Gross Domestic Product,1993,32976.898433,million USD
Libya,Gross Domestic Product,1994,30772.527897,million USD
Libya,Gross Domestic Product,1995,28292.444617,million USD
Libya,Gross Domestic Product,1996,31284.185648,million USD
Libya,Gross Domestic Product,1997,33193.980353,million USD
Libya,Gross Domestic Product,1998,29896.770649,million USD
Libya,Gross Domestic Product,1999,33639.771436,million USD
Libya,Gross Domestic Product,2000,38470.506545,million USD
Libya,Gross Domestic Product,2001,34061.327343,million USD
Libya,Gross Domestic Product,2002,22311.566708,million USD
Libya,Gross Domestic Product,2003,27199.858424,million USD
Libya,Gross Domestic Product,2004,35144.318066,million USD
Libya,Gross Domestic Product,2005,48852.710227,million USD
Libya,Gross Domestic Product,2006,60094.229496,million USD
Libya,Gross Domestic Product,2007,68033.012281,million USD
Libya,Gross Domestic Product,2008,86710.718998,million USD
Libya,Gross Domestic Product,2009,60808.53833,million USD
Libya,Gross Domestic Product,2010,75380.800664,million USD
Libya,Gross Domestic Product,2011,48169.243832,million USD
Libya,Gross Domestic Product,2012,92540.964666,million USD
Libya,Gross Domestic Product,2013,75351.958669,million USD
Libya,Gross Domestic Product,2014,57372.352562,million USD
Libya,Gross Domestic Product,2015,48717.506273,million USD
Libya,Gross Domestic Product,2016,49912.085228,million USD
Libya,Gross Domestic Product,2017,67157.45166,million USD
Libya,Gross Domestic Product,2018,76686.048499,million USD
Libya,Gross Domestic Product,2019,69254.143968,million USD
Libya,Gross Domestic Product,2020,46841.923526,million USD
Libya,Gross Domestic Product,2021,39005.706444,million USD
Libya,Gross Domestic Product,2022,44841.02665,million USD
Liechtenstein,Gross Domestic Product,1970,110.617915,million USD
Liechtenstein,Gross Domestic Product,1971,128.776607,million USD
Liechtenstein,Gross Domestic Product,1972,153.393256,million USD
Liechtenstein,Gross Domestic Product,1973,206.184278,million USD
Liechtenstein,Gross Domestic Product,1974,248.16975,million USD
Liechtenstein,Gross Domestic Product,1975,285.702666,million USD
Liechtenstein,Gross Domestic Product,1976,322.2898,million USD
Liechtenstein,Gross Domestic Product,1977,375.994027,million USD
Liechtenstein,Gross Domestic Product,1978,522.496381,million USD
Liechtenstein,Gross Domestic Product,1979,627.057635,million USD
Liechtenstein,Gross Domestic Product,1980,684.834945,million USD
Liechtenstein,Gross Domestic Product,1981,608.055192,million USD
Liechtenstein,Gross Domestic Product,1982,628.590316,million USD
Liechtenstein,Gross Domestic Product,1983,637.894963,million USD
Liechtenstein,Gross Domestic Product,1984,634.269484,million USD
Liechtenstein,Gross Domestic Product,1985,681.299778,million USD
Liechtenstein,Gross Domestic Product,1986,1008.539923,million USD
Liechtenstein,Gross Domestic Product,1987,1270.065533,million USD
Liechtenstein,Gross Domestic Product,1988,1453.601816,million USD
Liechtenstein,Gross Domestic Product,1989,1451.249607,million USD
Liechtenstein,Gross Domestic Product,1990,1755.860468,million USD
Liechtenstein,Gross Domestic Product,1991,1898.795352,million USD
Liechtenstein,Gross Domestic Product,1992,2033.11606,million USD
Liechtenstein,Gross Domestic Product,1993,2010.774074,million USD
Liechtenstein,Gross Domestic Product,1994,2245.567708,million USD
Liechtenstein,Gross Domestic Product,1995,2695.245003,million USD
Liechtenstein,Gross Domestic Product,1996,2717.995175,million USD
Liechtenstein,Gross Domestic Product,1997,2563.442673,million USD
Liechtenstein,Gross Domestic Product,1998,2742.541906,million USD
Liechtenstein,Gross Domestic Product,1999,2946.496054,million USD
Liechtenstein,Gross Domestic Product,2000,2747.178267,million USD
