Area,Item,Year,Value,Unit
Guatemala,Gross Domestic Product,2009,2604.243892,USD
Guatemala,Gross Domestic Product,2010,2797.34496,USD
Guatemala,Gross Domestic Product,2011,3161.664121,USD
Guatemala,Gross Domestic Product,2012,3277.879692,USD
Guatemala,Gross Domestic Product,2013,3436.27111,USD
Guatemala,Gross Domestic Product,2014,3681.628337,USD
Guatemala,Gross Domestic Product,2015,3886.36016,USD
Guatemala,Gross Domestic Product,2016,4054.593728,USD
Guatemala,Gross Domestic Product,2017,4322.031108,USD
Guatemala,Gross Domestic Product,2018,4351.786588,USD
Guatemala,Gross Domestic Product,2019,4511.219051,USD
Guatemala,Gross Domestic Product,2020,4470.843195,USD
Guatemala,Gross Domestic Product,2021,4883.207816,USD
Guatemala,Gross Domestic Product,2022,5319.975101,USD
Guinea,Gross Domestic Product,1970,181.290462,USD
Guinea,Gross Domestic Product,1971,197.165756,USD
Guinea,Gross Domestic Product,1972,206.882894,USD
Guinea,Gross Domestic Product,1973,218.000397,USD
Guinea,Gross Domestic Product,1974,246.114091,USD
Guinea,Gross Domestic Product,1975,272.369922,USD
Guinea,Gross Domestic Product,1976,305.419148,USD
Guinea,Gross Domestic Product,1977,308.771127,USD
Guinea,Gross Domestic Product,1978,347.474294,USD
Guinea,Gross Domestic Product,1979,365.648811,USD
Guinea,Gross Domestic Product,1980,401.858924,USD
Guinea,Gross Domestic Product,1981,434.284566,USD
Guinea,Gross Domestic Product,1982,460.037659,USD
Guinea,Gross Domestic Product,1983,474.045045,USD
Guinea,Gross Domestic Product,1984,486.977903,USD
Guinea,Gross Domestic Product,1985,515.14047,USD
Guinea,Gross Domestic Product,1986,528.529996,USD
Guinea,Gross Domestic Product,1987,545.112766,USD
Guinea,Gross Domestic Product,1988,584.242226,USD
Guinea,Gross Domestic Product,1989,580.497668,USD
Guinea,Gross Domestic Product,1990,614.687092,USD
Guinea,Gross Domestic Product,1991,623.732876,USD
Guinea,Gross Domestic Product,1992,650.708569,USD
Guinea,Gross Domestic Product,1993,627.670069,USD
Guinea,Gross Domestic Product,1994,638.081508,USD
Guinea,Gross Domestic Product,1995,704.326452,USD
Guinea,Gross Domestic Product,1996,716.415098,USD
Guinea,Gross Domestic Product,1997,685.285944,USD
Guinea,Gross Domestic Product,1998,613.837136,USD
Guinea,Gross Domestic Product,1999,581.220384,USD
Guinea,Gross Domestic Product,2000,512.109289,USD
Guinea,Gross Domestic Product,2001,482.511658,USD
Guinea,Gross Domestic Product,2002,475.59445,USD
Guinea,Gross Domestic Product,2003,543.276182,USD
Guinea,Gross Domestic Product,2004,561.107374,USD
Guinea,Gross Domestic Product,2005,444.536796,USD
Guinea,Gross Domestic Product,2006,452.276161,USD
Guinea,Gross Domestic Product,2007,657.993462,USD
Guinea,Gross Domestic Product,2008,712.099422,USD
Guinea,Gross Domestic Product,2009,670.261254,USD
Guinea,Gross Domestic Product,2010,667.281603,USD
Guinea,Gross Domestic Product,2011,644.502556,USD
Guinea,Gross Domestic Product,2012,707.967673,USD
Guinea,Gross Domestic Product,2013,757.692275,USD
Guinea,Gross Domestic Product,2014,774.569039,USD
Guinea,Gross Domestic Product,2015,756.425592,USD
Guinea,Gross Domestic Product,2016,721.133516,USD
Guinea,Gross Domestic Product,2017,843.464278,USD
Guinea,Gross Domestic Product,2018,944.417268,USD
Guinea,Gross Domestic Product,2019,1043.899886,USD
Guinea,Gross Domestic Product,2020,1073.654887,USD
Guinea,Gross Domestic Product,2021,1185.05914,USD
Guinea,Gross Domestic Product,2022,1526.353968,USD
Guinea-Bissau,Gross Domestic Product,1970,474.714805,USD
Guinea-Bissau,Gross Domestic Product,1971,468.528746,USD
Guinea-Bissau,Gross Domestic Product,1972,547.126952,USD
Guinea-Bissau,Gross Domestic Product,1973,666.066796,USD
Guinea-Bissau,Gross Domestic Product,1974,708.012797,USD
Guinea-Bissau,Gross Domestic Product,1975,769.721241,USD
Guinea-Bissau,Gross Domestic Product,1976,651.989173,USD
Guinea-Bissau,Gross Domestic Product,1977,526.269525,USD
Guinea-Bissau,Gross Domestic Product,1978,571.332547,USD
Guinea-Bissau,Gross Domestic Product,1979,604.43326,USD
Guinea-Bissau,Gross Domestic Product,1980,563.973212,USD
Guinea-Bissau,Gross Domestic Product,1981,604.619133,USD
Guinea-Bissau,Gross Domestic Product,1982,487.160946,USD
Guinea-Bissau,Gross Domestic Product,1983,481.314216,USD
Guinea-Bissau,Gross Domestic Product,1984,517.903966,USD
Guinea-Bissau,Gross Domestic Product,1985,461.399664,USD
Guinea-Bissau,Gross Domestic Product,1986,504.814137,USD
Guinea-Bissau,Gross Domestic Product,1987,538.071711,USD
Guinea-Bissau,Gross Domestic Product,1988,501.123993,USD
Guinea-Bissau,Gross Domestic Product,1989,593.232279,USD
Guinea-Bissau,Gross Domestic Product,1990,625.745841,USD
Guinea-Bissau,Gross Domestic Product,1991,652.702352,USD
Guinea-Bissau,Gross Domestic Product,1992,668.696309,USD
Guinea-Bissau,Gross Domestic Product,1993,677.696045,USD
Guinea-Bissau,Gross Domestic Product,1994,691.185204,USD
Guinea-Bissau,Gross Domestic Product,1995,715.880253,USD
Guinea-Bissau,Gross Domestic Product,1996,469.770141,USD
Guinea-Bissau,Gross Domestic Product,1997,354.796177,USD
Guinea-Bissau,Gross Domestic Product,1998,317.289962,USD
Guinea-Bissau,Gross Domestic Product,1999,336.404943,USD
Guinea-Bissau,Gross Domestic Product,2000,294.65891,USD
Guinea-Bissau,Gross Domestic Product,2001,302.294233,USD
Guinea-Bissau,Gross Domestic Product,2002,317.541509,USD
Guinea-Bissau,Gross Domestic Product,2003,362.093933,USD
Guinea-Bissau,Gross Domestic Product,2004,394.287898,USD
Guinea-Bissau,Gross Domestic Product,2005,425.302674,USD
Guinea-Bissau,Gross Domestic Product,2006,418.529967,USD
Guinea-Bissau,Gross Domestic Product,2007,479.80399,USD
Guinea-Bissau,Gross Domestic Product,2008,580.917007,USD
Guinea-Bissau,Gross Domestic Product,2009,541.382919,USD
Guinea-Bissau,Gross Domestic Product,2010,541.755523,USD
Guinea-Bissau,Gross Domestic Product,2011,682.639419,USD
Guinea-Bissau,Gross Domestic Product,2012,598.606335,USD
Guinea-Bissau,Gross Domestic Product,2013,615.984949,USD
Guinea-Bissau,Gross Domestic Product,2014,604.317749,USD
Guinea-Bissau,Gross Domestic Product,2015,585.513765,USD
Guinea-Bissau,Gross Domestic Product,2016,642.665997,USD
Guinea-Bissau,Gross Domestic Product,2017,718.245738,USD
Guinea-Bissau,Gross Domestic Product,2018,741.561991,USD
Guinea-Bissau,Gross Domestic Product,2019,692.900054,USD
Guinea-Bissau,Gross Domestic Product,2020,692.79821,USD
Guinea-Bissau,Gross Domestic Product,2021,758.55212,USD
Guinea-Bissau,Gross Domestic Product,2022,740.149586,USD
Guyana,Gross Domestic Product,1970,605.53559,USD
Guyana,Gross Domestic Product,1971,633.62844,USD
Guyana,Gross Domestic Product,1972,634.176889,USD
Guyana,Gross Domestic Product,1973,668.908566,USD
Guyana,Gross Domestic Product,1974,926.870397,USD
Guyana,Gross Domestic Product,1975,1078.690933,USD
Guyana,Gross Domestic Product,1976,942.93069,USD
Guyana,Gross Domestic Product,1977,923.79405,USD
Guyana,Gross Domestic Product,1978,1031.372517,USD
Guyana,Gross Domestic Product,1979,1070.707845,USD
Guyana,Gross Domestic Product,1980,1211.887479,USD
Guyana,Gross Domestic Product,1981,1161.372715,USD
Guyana,Gross Domestic Product,1982,985.899059,USD
Guyana,Gross Domestic Product,1983,993.650153,USD
Guyana,Gross Domestic Product,1984,911.770001,USD
Guyana,Gross Domestic Product,1985,953.339077,USD
Guyana,Gross Domestic Product,1986,1078.226374,USD
Guyana,Gross Domestic Product,1987,718.521447,USD
Guyana,Gross Domestic Product,1988,869.836314,USD
Guyana,Gross Domestic Product,1989,805.626878,USD
Guyana,Gross Domestic Product,1990,845.780947,USD
Guyana,Gross Domestic Product,1991,746.883025,USD
Guyana,Gross Domestic Product,1992,800.272914,USD
Guyana,Gross Domestic Product,1993,995.70654,USD
Guyana,Gross Domestic Product,1994,1160.191301,USD
Guyana,Gross Domestic Product,1995,1318.874924,USD
Guyana,Gross Domestic Product,1996,1493.02433,USD
Guyana,Gross Domestic Product,1997,1581.878039,USD
Guyana,Gross Domestic Product,1998,1512.15723,USD
Guyana,Gross Domestic Product,1999,1461.641084,USD
Guyana,Gross Domestic Product,2000,1497.264523,USD
Guyana,Gross Domestic Product,2001,1621.796099,USD
Guyana,Gross Domestic Product,2002,1792.997339,USD
Guyana,Gross Domestic Product,2003,1990.201879,USD
Guyana,Gross Domestic Product,2004,2289.899585,USD
Guyana,Gross Domestic Product,2005,2603.959879,USD
Guyana,Gross Domestic Product,2006,3138.082204,USD
Guyana,Gross Domestic Product,2007,3609.90556,USD
Guyana,Gross Domestic Product,2008,4011.388854,USD
Guyana,Gross Domestic Product,2009,4213.814515,USD
Guyana,Gross Domestic Product,2010,4589.872865,USD
Guyana,Gross Domestic Product,2011,4960.005299,USD
Guyana,Gross Domestic Product,2012,5461.390076,USD
Guyana,Gross Domestic Product,2013,5576.250215,USD
Guyana,Gross Domestic Product,2014,5495.377084,USD
Guyana,Gross Domestic Product,2015,5668.429765,USD
Guyana,Gross Domestic Product,2016,5905.380196,USD
Guyana,Gross Domestic Product,2017,6220.978568,USD
Guyana,Gross Domestic Product,2018,6094.909837,USD
Guyana,Gross Domestic Product,2019,6477.296726,USD
Guyana,Gross Domestic Product,2020,6863.092395,USD
Guyana,Gross Domestic Product,2021,9998.545452,USD
Guyana,Gross Domestic Product,2022,18989.792366,USD
Haiti,Gross Domestic Product,1970,93.837391,USD
Haiti,Gross Domestic Product,1971,100.944229,USD
Haiti,Gross Domestic Product,1972,101.654679,USD
Haiti,Gross Domestic Product,1973,125.299195,USD
Haiti,Gross Domestic Product,1974,149.052054,USD
Haiti,Gross Domestic Product,1975,176.340612,USD
Haiti,Gross Domestic Product,1976,223.218591,USD
Haiti,Gross Domestic Product,1977,235.902662,USD
Haiti,Gross Domestic Product,1978,237.99165,USD
Haiti,Gross Domestic Product,1979,258.846619,USD
Haiti,Gross Domestic Product,1980,325.002914,USD
Haiti,Gross Domestic Product,1981,326.057392,USD
Haiti,Gross Domestic Product,1982,332.626595,USD
Haiti,Gross Domestic Product,1983,359.003165,USD
Haiti,Gross Domestic Product,1984,393.571708,USD
Haiti,Gross Domestic Product,1985,426.680967,USD
Haiti,Gross Domestic Product,1986,465.48153,USD
Haiti,Gross Domestic Product,1987,399.140741,USD
Haiti,Gross Domestic Product,1988,410.419393,USD
Haiti,Gross Domestic Product,1989,439.04816,USD
Haiti,Gross Domestic Product,1990,507.786723,USD
Haiti,Gross Domestic Product,1991,502.385928,USD
Haiti,Gross Domestic Product,1992,362.278826,USD
Haiti,Gross Domestic Product,1993,317.188259,USD
Haiti,Gross Domestic Product,1994,382.013077,USD
Haiti,Gross Domestic Product,1995,496.235919,USD
Haiti,Gross Domestic Product,1996,560.114664,USD
Haiti,Gross Domestic Product,1997,626.199767,USD
Haiti,Gross Domestic Product,1998,743.376466,USD
Haiti,Gross Domestic Product,1999,828.740004,USD
Haiti,Gross Domestic Product,2000,760.930744,USD
Haiti,Gross Domestic Product,2001,732.508728,USD
Haiti,Gross Domestic Product,2002,665.154547,USD
Haiti,Gross Domestic Product,2003,554.005377,USD
Haiti,Gross Domestic Product,2004,704.073447,USD
Haiti,Gross Domestic Product,2005,765.986942,USD
Haiti,Gross Domestic Product,2006,820.12077,USD
Haiti,Gross Domestic Product,2007,1003.31319,USD
Haiti,Gross Domestic Product,2008,1056.345231,USD
Haiti,Gross Domestic Product,2009,1165.767603,USD
Haiti,Gross Domestic Product,2010,1200.023107,USD
Haiti,Gross Domestic Product,2011,1299.340932,USD
Haiti,Gross Domestic Product,2012,1344.161915,USD
Haiti,Gross Domestic Product,2013,1401.931134,USD
Haiti,Gross Domestic Product,2014,1401.845748,USD
Haiti,Gross Domestic Product,2015,1346.832984,USD
Haiti,Gross Domestic Product,2016,1244.497265,USD
Haiti,Gross Domestic Product,2017,1402.614322,USD
Haiti,Gross Domestic Product,2018,1428.422476,USD
Haiti,Gross Domestic Product,2019,1260.286978,USD
Haiti,Gross Domestic Product,2020,1463.522851,USD
Haiti,Gross Domestic Product,2021,1663.562062,USD
Haiti,Gross Domestic Product,2022,1623.775925,USD
Honduras,Gross Domestic Product,1970,296.236703,USD
Honduras,Gross Domestic Product,1971,304.123008,USD
Honduras,Gross Domestic Product,1972,324.071999,USD
Honduras,Gross Domestic Product,1973,357.302883,USD
Honduras,Gross Domestic Product,1974,393.473312,USD
Honduras,Gross Domestic Product,1975,414.934956,USD
Honduras,Gross Domestic Product,1976,482.229477,USD
Honduras,Gross Domestic Product,1977,578.791082,USD
Honduras,Gross Domestic Product,1978,648.346081,USD
Honduras,Gross Domestic Product,1979,733.333985,USD
Honduras,Gross Domestic Product,1980,810.272922,USD
Honduras,Gross Domestic Product,1981,863.411956,USD
Honduras,Gross Domestic Product,1982,862.584757,USD
Honduras,Gross Domestic Product,1983,887.146121,USD
Honduras,Gross Domestic Product,1984,929.046687,USD
Honduras,Gross Domestic Product,1985,989.557349,USD
Honduras,Gross Domestic Product,1986,1006.183175,USD
Honduras,Gross Domestic Product,1987,1066.328146,USD
Honduras,Gross Domestic Product,1988,1154.882115,USD
Honduras,Gross Domestic Product,1989,1254.490633,USD
Honduras,Gross Domestic Product,1990,719.794209,USD
Honduras,Gross Domestic Product,1991,704.390077,USD
Honduras,Gross Domestic Product,1992,763.248269,USD
Honduras,Gross Domestic Product,1993,760.89917,USD
Honduras,Gross Domestic Product,1994,724.362831,USD
Honduras,Gross Domestic Product,1995,812.764656,USD
Honduras,Gross Domestic Product,1996,814.505228,USD
Honduras,Gross Domestic Product,1997,915.653162,USD
Honduras,Gross Domestic Product,1998,995.164734,USD
Honduras,Gross Domestic Product,1999,999.028905,USD
Honduras,Gross Domestic Product,2000,1079.708829,USD
Honduras,Gross Domestic Product,2001,1119.169986,USD
Honduras,Gross Domestic Product,2002,1119.674899,USD
Honduras,Gross Domestic Product,2003,1143.287352,USD
Honduras,Gross Domestic Product,2004,1201.474998,USD
Honduras,Gross Domestic Product,2005,1289.823137,USD
Honduras,Gross Domestic Product,2006,1409.579723,USD
Honduras,Gross Domestic Product,2007,1559.886044,USD
Honduras,Gross Domestic Product,2008,1713.418134,USD
Honduras,Gross Domestic Product,2009,1762.34916,USD
Honduras,Gross Domestic Product,2010,1874.271704,USD
Honduras,Gross Domestic Product,2011,2053.96157,USD
Honduras,Gross Domestic Product,2012,2107.344314,USD
Honduras,Gross Domestic Product,2013,2064.551616,USD
Honduras,Gross Domestic Product,2014,2164.424516,USD
Honduras,Gross Domestic Product,2015,2257.225284,USD
Honduras,Gross Domestic Product,2016,2295.536694,USD
Honduras,Gross Domestic Product,2017,2403.306094,USD
Honduras,Gross Domestic Product,2018,2457.68644,USD
Honduras,Gross Domestic Product,2019,2519.367423,USD
Honduras,Gross Domestic Product,2020,2354.12148,USD
Honduras,Gross Domestic Product,2021,2771.722616,USD
Honduras,Gross Domestic Product,2022,3040.17308,USD
Hungary,Gross Domestic Product,1970,619.358181,USD
Hungary,Gross Domestic Product,1971,672.113484,USD
Hungary,Gross Domestic Product,1972,785.93945,USD
Hungary,Gross Domestic Product,1973,970.1039,USD
Hungary,Gross Domestic Product,1974,1058.447022,USD
Hungary,Gross Domestic Product,1975,1199.784713,USD
Hungary,Gross Domestic Product,1976,1382.665129,USD
Hungary,Gross Domestic Product,1977,1537.006757,USD
Hungary,Gross Domestic Product,1978,1790.642919,USD
Hungary,Gross Domestic Product,1979,2062.082622,USD
Hungary,Gross Domestic Product,1980,2381.896104,USD
Hungary,Gross Domestic Product,1981,2446.739203,USD
Hungary,Gross Domestic Product,1982,2497.589354,USD
Hungary,Gross Domestic Product,1983,2274.062425,USD
Hungary,Gross Domestic Product,1984,2213.140891,USD
Hungary,Gross Domestic Product,1985,2249.212633,USD
Hungary,Gross Domestic Product,1986,2599.940986,USD
Hungary,Gross Domestic Product,1987,2867.453376,USD
Hungary,Gross Domestic Product,1988,3080.900686,USD
Hungary,Gross Domestic Product,1989,3134.331131,USD
Hungary,Gross Domestic Product,1990,3584.497265,USD
Hungary,Gross Domestic Product,1991,3349.806162,USD
Hungary,Gross Domestic Product,1992,3734.842515,USD
Hungary,Gross Domestic Product,1993,3874.068716,USD
Hungary,Gross Domestic Product,1994,4172.206374,USD
Hungary,Gross Domestic Product,1995,4496.751048,USD
Hungary,Gross Domestic Product,1996,4526.344277,USD
Hungary,Gross Domestic Product,1997,4598.089616,USD
Hungary,Gross Domestic Product,1998,4746.803579,USD
Hungary,Gross Domestic Product,1999,4796.886146,USD
Hungary,Gross Domestic Product,2000,4628.323555,USD
Hungary,Gross Domestic Product,2001,5280.974425,USD
Hungary,Gross Domestic Product,2002,6661.423136,USD
Hungary,Gross Domestic Product,2003,8428.99317,USD
Hungary,Gross Domestic Product,2004,10314.614428,USD
Hungary,Gross Domestic Product,2005,11238.484869,USD
Hungary,Gross Domestic Product,2006,11505.905712,USD
Hungary,Gross Domestic Product,2007,13961.18812,USD
Hungary,Gross Domestic Product,2008,15795.423351,USD
Hungary,Gross Domestic Product,2009,13095.692926,USD
Hungary,Gross Domestic Product,2010,13234.972071,USD
Hungary,Gross Domestic Product,2011,14260.903309,USD
Hungary,Gross Domestic Product,2012,12982.526762,USD
Hungary,Gross Domestic Product,2013,13712.912184,USD
Hungary,Gross Domestic Product,2014,14292.18263,USD
Hungary,Gross Domestic Product,2015,12715.465155,USD
Hungary,Gross Domestic Product,2016,13103.256242,USD
Hungary,Gross Domestic Product,2017,14619.783288,USD
Hungary,Gross Domestic Product,2018,16423.767313,USD
Hungary,Gross Domestic Product,2019,16781.827509,USD
Hungary,Gross Domestic Product,2020,16120.288034,USD
Hungary,Gross Domestic Product,2021,18728.324418,USD
Hungary,Gross Domestic Product,2022,17895.436432,USD
Iceland,Gross Domestic Product,1970,2575.975436,USD
Iceland,Gross Domestic Product,1971,3250.947695,USD
Iceland,Gross Domestic Product,1972,4013.790224,USD
Iceland,Gross Domestic Product,1973,5416.955022,USD
Iceland,Gross Domestic Product,1974,7038.081996,USD
Iceland,Gross Domestic Product,1975,6451.693722,USD
Iceland,Gross Domestic Product,1976,7580.107137,USD
Iceland,Gross Domestic Product,1977,9953.305406,USD
Iceland,Gross Domestic Product,1978,11231.475783,USD
Iceland,Gross Domestic Product,1979,12634.036539,USD
Iceland,Gross Domestic Product,1980,14813.568894,USD
Iceland,Gross Domestic Product,1981,15128.96228,USD
Iceland,Gross Domestic Product,1982,13703.788158,USD
Iceland,Gross Domestic Product,1983,11664.244687,USD
Iceland,Gross Domestic Product,1984,11951.241004,USD
Iceland,Gross Domestic Product,1985,12352.395836,USD
Iceland,Gross Domestic Product,1986,16394.13191,USD
Iceland,Gross Domestic Product,1987,22437.40949,USD
Iceland,Gross Domestic Product,1988,24434.664852,USD
Iceland,Gross Domestic Product,1989,22417.504704,USD
Iceland,Gross Domestic Product,1990,25365.714169,USD
Iceland,Gross Domestic Product,1991,26782.815514,USD
Iceland,Gross Domestic Product,1992,27102.97543,USD
Iceland,Gross Domestic Product,1993,23561.30806,USD
Iceland,Gross Domestic Product,1994,24000.324031,USD
Iceland,Gross Domestic Product,1995,26612.411889,USD
Iceland,Gross Domestic Product,1996,27592.197573,USD
Iceland,Gross Domestic Product,1997,27895.730715,USD
Iceland,Gross Domestic Product,1998,31003.113929,USD
Iceland,Gross Domestic Product,1999,32353.05201,USD
Iceland,Gross Domestic Product,2000,32067.087155,USD
Iceland,Gross Domestic Product,2001,28870.089269,USD
Iceland,Gross Domestic Product,2002,32378.259903,USD
Iceland,Gross Domestic Product,2003,39438.565241,USD
Iceland,Gross Domestic Product,2004,47288.486157,USD
Iceland,Gross Domestic Product,2005,56738.473302,USD
Iceland,Gross Domestic Product,2006,57438.479798,USD
Iceland,Gross Domestic Product,2007,69431.769445,USD
Iceland,Gross Domestic Product,2008,56889.412089,USD
Iceland,Gross Domestic Product,2009,41262.284181,USD
Iceland,Gross Domestic Product,2010,43197.412514,USD
Iceland,Gross Domestic Product,2011,47672.898955,USD
Iceland,Gross Domestic Product,2012,45957.860588,USD
Iceland,Gross Domestic Product,2013,49765.018996,USD
Iceland,Gross Domestic Product,2014,54533.768901,USD
Iceland,Gross Domestic Product,2015,52912.494772,USD
Iceland,Gross Domestic Product,2016,61944.345069,USD
Iceland,Gross Domestic Product,2017,71961.532039,USD
Iceland,Gross Domestic Product,2018,74414.011454,USD
Iceland,Gross Domestic Product,2019,68813.445868,USD
Iceland,Gross Domestic Product,2020,59166.918419,USD
Iceland,Gross Domestic Product,2021,69133.134082,USD
Iceland,Gross Domestic Product,2022,74808.156073,USD
India,Gross Domestic Product,1970,111.968318,USD
India,Gross Domestic Product,1971,117.365931,USD
India,Gross Domestic Product,1972,124.810294,USD
India,Gross Domestic Product,1973,145.69748,USD
India,Gross Domestic Product,1974,160.692895,USD
India,Gross Domestic Product,1975,163.161864,USD
India,Gross Domestic Product,1976,160.739578,USD
India,Gross Domestic Product,1977,182.6639,USD
India,Gross Domestic Product,1978,206.409783,USD
India,Gross Domestic Product,1979,223.210402,USD
India,Gross Domestic Product,1980,268.40585,USD
India,Gross Domestic Product,1981,279.916472,USD
India,Gross Domestic Product,1982,280.306837,USD
India,Gross Domestic Product,1983,298.822956,USD
India,Gross Domestic Product,1984,290.92625,USD
India,Gross Domestic Product,1985,294.835054,USD
India,Gross Domestic Product,1986,316.406782,USD
India,Gross Domestic Product,1987,342.256663,USD
India,Gross Domestic Product,1988,370.042082,USD
India,Gross Domestic Product,1989,356.818418,USD
India,Gross Domestic Product,1990,378.124664,USD
India,Gross Domestic Product,1991,327.580925,USD
India,Gross Domestic Product,1992,323.602231,USD
India,Gross Domestic Product,1993,310.113255,USD
India,Gross Domestic Product,1994,346.491778,USD
India,Gross Domestic Product,1995,385.555083,USD
India,Gross Domestic Product,1996,400.340125,USD
India,Gross Domestic Product,1997,424.553612,USD
India,Gross Domestic Product,1998,420.536224,USD
India,Gross Domestic Product,1999,443.816555,USD
India,Gross Domestic Product,2000,449.351551,USD
India,Gross Domestic Product,2001,454.74702,USD
India,Gross Domestic Product,2002,466.874743,USD
India,Gross Domestic Product,2003,536.479611,USD
India,Gross Domestic Product,2004,618.807423,USD
India,Gross Domestic Product,2005,713.306742,USD
India,Gross Domestic Product,2006,800.995746,USD
India,Gross Domestic Product,2007,995.8247,USD
India,Gross Domestic Product,2008,1050.330292,USD
India,Gross Domestic Product,2009,1074.850493,USD
India,Gross Domestic Product,2010,1345.8016,USD
India,Gross Domestic Product,2011,1488.459732,USD
India,Gross Domestic Product,2012,1460.098786,USD
India,Gross Domestic Product,2013,1484.785136,USD
India,Gross Domestic Product,2014,1562.780452,USD
India,Gross Domestic Product,2015,1622.808197,USD
India,Gross Domestic Product,2016,1711.137596,USD
India,Gross Domestic Product,2017,1937.924543,USD
India,Gross Domestic Product,2018,2018.400292,USD
India,Gross Domestic Product,2019,2061.100834,USD
India,Gross Domestic Product,2020,1913.655366,USD
India,Gross Domestic Product,2021,2274.476542,USD
India,Gross Domestic Product,2022,2462.219712,USD
Indonesia,Gross Domestic Product,1970,90.599959,USD
Indonesia,Gross Domestic Product,1971,92.622225,USD
Indonesia,Gross Domestic Product,1972,105.882525,USD
Indonesia,Gross Domestic Product,1973,152.64005,USD
Indonesia,Gross Domestic Product,1974,235.914224,USD
Indonesia,Gross Domestic Product,1975,271.607845,USD
Indonesia,Gross Domestic Product,1976,324.104951,USD
Indonesia,Gross Domestic Product,1977,388.715255,USD
Indonesia,Gross Domestic Product,1978,426.152035,USD
Indonesia,Gross Domestic Product,1979,415.558784,USD
Indonesia,Gross Domestic Product,1980,572.227921,USD
Indonesia,Gross Domestic Product,1981,709.57688,USD
Indonesia,Gross Domestic Product,1982,711.838286,USD
Indonesia,Gross Domestic Product,1983,628.916594,USD
Indonesia,Gross Domestic Product,1984,631.359938,USD
Indonesia,Gross Domestic Product,1985,616.259362,USD
Indonesia,Gross Domestic Product,1986,553.738237,USD
Indonesia,Gross Domestic Product,1987,515.155923,USD
Indonesia,Gross Domestic Product,1988,591.166494,USD
Indonesia,Gross Domestic Product,1989,663.22848,USD
Indonesia,Gross Domestic Product,1990,734.835859,USD
Indonesia,Gross Domestic Product,1991,808.875198,USD
Indonesia,Gross Domestic Product,1992,863.074505,USD
Indonesia,Gross Domestic Product,1993,964.020457,USD
Indonesia,Gross Domestic Product,1994,1061.577523,USD
Indonesia,Gross Domestic Product,1995,1193.377633,USD
Indonesia,Gross Domestic Product,1996,1320.831203,USD
Indonesia,Gross Domestic Product,1997,1233.391612,USD
Indonesia,Gross Domestic Product,1998,537.169397,USD
Indonesia,Gross Domestic Product,1999,776.199465,USD
Indonesia,Gross Domestic Product,2000,820.760692,USD
Indonesia,Gross Domestic Product,2001,786.836945,USD
Indonesia,Gross Domestic Product,2002,946.436706,USD
Indonesia,Gross Domestic Product,2003,1120.531996,USD
Indonesia,Gross Domestic Product,2004,1210.333174,USD
Indonesia,Gross Domestic Product,2005,1330.266648,USD
Indonesia,Gross Domestic Product,2006,1674.599412,USD
Indonesia,Gross Domestic Product,2007,1959.447768,USD
Indonesia,Gross Domestic Product,2008,2283.188055,USD
Indonesia,Gross Domestic Product,2009,2384.023732,USD
Indonesia,Gross Domestic Product,2010,3094.443079,USD
Indonesia,Gross Domestic Product,2011,3613.800888,USD
Indonesia,Gross Domestic Product,2012,3668.212084,USD
Indonesia,Gross Domestic Product,2013,3602.885517,USD
Indonesia,Gross Domestic Product,2014,3476.624854,USD
Indonesia,Gross Domestic Product,2015,3322.581679,USD
Indonesia,Gross Domestic Product,2016,3558.818852,USD
Indonesia,Gross Domestic Product,2017,3839.785075,USD
Indonesia,Gross Domestic Product,2018,3902.661675,USD
Indonesia,Gross Domestic Product,2019,4151.227555,USD
Indonesia,Gross Domestic Product,2020,3894.272211,USD
Indonesia,Gross Domestic Product,2021,4332.709281,USD
Indonesia,Gross Domestic Product,2022,4786.334857,USD
Iran (Islamic Republic of),Gross Domestic Product,1970,385.812266,USD
Iran (Islamic Republic of),Gross Domestic Product,1971,469.083512,USD
Iran (Islamic Republic of),Gross Domestic Product,1972,569.663679,USD
Iran (Islamic Republic of),Gross Domestic Product,1973,874.051415,USD
Iran (Islamic Republic of),Gross Domestic Product,1974,1448.340171,USD
Iran (Islamic Republic of),Gross Domestic Product,1975,1587.628874,USD
Iran (Islamic Republic of),Gross Domestic Product,1976,2019.397618,USD
Iran (Islamic Republic of),Gross Domestic Product,1977,2309.107493,USD
Iran (Islamic Republic of),Gross Domestic Product,1978,2166.256873,USD
Iran (Islamic Republic of),Gross Domestic Product,1979,2428.851507,USD
Iran (Islamic Republic of),Gross Domestic Product,1980,2482.237801,USD
Iran (Islamic Republic of),Gross Domestic Product,1981,2536.0382,USD
Iran (Islamic Republic of),Gross Domestic Product,1982,2992.736727,USD
Iran (Islamic Republic of),Gross Domestic Product,1983,3586.23044,USD
Iran (Islamic Republic of),Gross Domestic Product,1984,3629.3867,USD
Iran (Islamic Republic of),Gross Domestic Product,1985,1613.350353,USD
Iran (Islamic Republic of),Gross Domestic Product,1986,1504.534902,USD
Iran (Islamic Republic of),Gross Domestic Product,1987,1733.874874,USD
Iran (Islamic Republic of),Gross Domestic Product,1988,1772.507038,USD
Iran (Islamic Republic of),Gross Domestic Product,1989,1697.222779,USD
Iran (Islamic Republic of),Gross Domestic Product,1990,1727.143949,USD
Iran (Islamic Republic of),Gross Domestic Product,1991,1812.548249,USD
Iran (Islamic Republic of),Gross Domestic Product,1992,1847.588111,USD
