Country Name,Country Code,Series Name,Series Code,1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,71.19,69.705,68.178,66.60900000000001,65.006,63.366,61.695,60.43,60.553,60.677,60.801,60.925,61.048,61.171,61.295,61.418,61.541,61.663,61.786,61.909,61.384,60.52,59.649,58.771,57.889,57.002,56.11,55.212,54.314,53.412,52.507,51.6,50.694,49.797,48.911,48.038,47.176,46.328,45.493,44.673,43.867,43.077
Mauritania,MRT,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-16.037478637465473,-26.741768476084292,-16.443392403074146,-14.376215349173084,-8.307245668456577,-10.265614561007569,-7.074262722689198,-3.6835505068045613,0.3136801086020929,-5.764612531959156,-0.7355873358214522,2.4160069607595798,4.645565165135809,6.713372943774696,9.555986157269647,7.870937182788006,4.034544567053799,-2.4726754317606323,-3.878565963159656,-7.906143338898115,-9.627222299439559,-7.238312794495918,-17.068479982298122,-28.680289541404484,-34.728605452274174,1.9397054417610997,-5.017732081336124,-10.914510043522927,-7.517120995990413,-1.94204890803756,1.8802897954167543,-14.265412324192232,-11.301625758684409,-16.831969919718436,-16.95649698382684,-5.302980575962021,-9.803625123199055,-15.974228690927314,-8.691646053810343,-3.9639595651841324,-8.594827228518499,-5.657775706917068
Mauritania,MRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.1256623753450794,1.3501637879160673,0.11743525371086332,0.7935976123329593,0.6912099952170829,0.37844660300196875,0.12482184104361897,0.13616249164626928,0.23904841679985334,0.44702077877300983,0.10637858211175037,0.3488152476839385,0.8710807476551763,0.10693267188194391,0.3341440594480812,-0.02042787175675143,-0.16071068638677966,0.006526590036507158,0.7613317187491445,2.253190749535639,4.3927381489383075,3.7894301694527552,4.970775931952683,17.10484024193467,27.652036177723353,3.9443446791746264,3.2067651305258433,6.583593525459419,-0.06516029561571712,2.3189057008206,8.703354956914671,20.601305404589155,15.589002855815012,7.62361704174834,8.135849503722286,4.237311147117119,8.65007999188082,10.341677242781905,-11.191734378463355,11.232829922771606,11.604752779244272,11.732658410838802
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1588.1697207670366,1505.743843800072,1516.437489276076,1424.810246075886,1424.9664171418863,1463.0315625603134,1448.0827297986648,1430.67634248135,1461.309363710923,1398.9410590215891,1382.4178998165144,1355.0596286453458,1377.2299685941866,1290.0239783906327,1377.9265915212209,1429.0044620531198,1340.5931314581267,1342.0571884847386,1354.1300447410536,1265.1604247279847,1224.6807669845036,1215.2512697342956,1271.6751179570176,1303.2716919305217,1384.0142951946461,1601.142833086989,1533.633813720638,1490.8176662676544,1452.1787514895404,1448.0233220058956,1463.5949223945431,1481.9780029114982,1499.4318239350764,1522.7591186063298,1562.7268364882764,1541.1628775628596,1595.2332756739122,1628.038855163654,1635.8399967697399,1588.3620340046355,1559.8098452060124,1616.8157140065398
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.45062493929034986,-5.189991717456692,0.7101902172826726,-6.042269717555698,0.010960832604240522,2.6713012293142953,-1.0217710365378707,-1.2020298950554178,2.141156620821974,-4.267974067513848,-1.1811190398994569,-1.9790159816940616,1.6361154505801494,-6.331984649779997,6.814029398139624,3.70686441833665,-6.186917741878034,0.10920964700302704,0.8995783756388107,-6.570241931976497,-3.1995671815441256,-0.7699555267309535,4.642977927935732,2.4846419912866367,6.19537766100953,15.688316128397076,-4.216302129410536,-2.7918103441596998,-2.5917934602189803,-0.2861513762945975,1.0753694468868389,1.2560224305014032,1.1777381978199628,1.555742268430322,2.6246907599230695,-1.3798930447675133,3.5084155541403703,2.0564753751067144,0.47917416598150453,-2.902359818738873,-1.797586959859288,3.654667841450788
Mauritania,MRT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-1.8939861548476402,-10.90056335576939,-5.173842027451844,-3.7062170309852234,6.463924769313406,6.925664440526845,10.736998031181857,14.938366545002038,11.374797202393703,4.8057567401749814,16.035246748762987,12.26249862637404,6.714152129363668,42.663598406320396,16.40935025288093,7.936258628490951,3.030458234342025,7.289630775731736,7.262180201266701,3.3896575483611864,2.881324848836923,2.305487334362023,4.406849576503996,6.573533687394724,14.176734543061553,27.940362230336437,23.126128853504017,22.105417504279465,18.915896269767433,30.30903422669994,40.53385565429857,34.90141024475359,36.25581669020333,24.964749670044885,21.50498000705222,25.974661290122285,28.09517725257583,30.47548432779172,31.830646038275184,34.69536360248103,32.0211584405557,28.862002840173908
Mauritania,MRT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,23.49470901151247,19.075542283259466,-2.6902149128044215,-5.582284460836817,0.9958742396473497,13.466798746263308,-11.863571633073207,-9.031812898305304,-7.312553213148433,4.808840883903613,-15.238524721963117,-15.238524179962681,-4.8287004646490175,-4.828699802354549,17.36663708788322,1.5790871646362348,-6.147612074871304,6.3252039560530875,5.838659103026387,23.298778611798696,9.636801635842247,-5.413198544651493,25.940244690752394,50.394441103581954,26.39863266527236,-19.2506213050669,12.601582579244905,11.980244423863368,-6.172625746063062,18.71551577823938,14.197129752391064,30.740783831002602,-4.685314598723409,-14.95529215617212,-7.054761733138889,-2.9264686099486283,14.748628869324548,37.167449066729176,6.665762847316785,0.38131547419159517,-3.2802751582708964,15.772924571104838
Mauritania,MRT,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7946081876101356,1.7619815358327018,1.8945573388569388,1.8963295925904122,1.9753259334265794,1.2701198526372317,0.291008929085353,0.542632175967904,0.2298884821121926,..,..
Mauritania,MRT,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,21.150730012548888,17.652859293487843,16.28093791924773,16.687452434578613,21.681093346959365,20.65559888057521,15.305245865947601,13.620473949554821,18.040795532349048,16.311946991754645,10.489911345520392,9.516087878718533,18.994125749109493,14.380515395590319,11.412165792849187,12.626975444696217,11.444950417212318,8.058153424706841,11.04890513914989,12.470293916773215,16.49747319834038,19.829688646297427,12.369315130700333,8.021767080896543,6.292070630381231,5.6256022970283155,8.140406967496123,8.773908382095163,7.888003264204689,6.719637771047818,5.775485872146311,6.268435926346831,4.192708816458671,4.111752300943143,5.503135038188564,4.891316587345235,4.351923620174519,6.030891582724411,5.085036068276897,7.908272304896028,4.680419824114567,..
Mauritius,MUS,Arable land (% of land area),AG.LND.ARBL.ZS,49.26108374384236,49.26108374384236,49.26108374384236,49.26108374384236,49.26108374384236,49.26108374384236,49.26108374384236,49.26108374384236,48.76847290640394,48.275862068965516,47.783251231527096,47.29064039408867,46.30541871921182,45.812807881773395,45.320197044334975,44.827586206896555,44.33497536945813,44.827586206896555,43.84236453201971,44.33497536945813,44.827586206896555,43.84236453201971,43.34975369458128,42.857142857142854,41.87192118226601,40.88669950738916,39.90147783251231,39.40886699507389,39.40886699507389,39.40886699507389,39.05858788182273,38.057085628442664,37.55633450175263,37.55633450175263,37.55633450175263,37.55633450175263,37.55633450175263,37.55633450175263,37.55633450175263,37.55633450175263,37.55633450175263,..
Mauritius,MUS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,121.28,147.4,122.16,120.12,132.11,140.77,142.71,128.51,126.9,130.45,131.63,136.2,130.41,117.94,127.48,126.53,138,136.33,95.76,123.4,139.66,117.28,125.33,127.67,119.33,115.6,104.51,109.57,115.17,109.54,106.82,102.25,99.31,103.16,100.33,96.51,95.57,82,87.29,70.53,73.39,..
Mauritius,MUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,44.72524243314722,47.15565031982942,46.642638878006736,48.66991643454039,53.526296786616925,60.50253807106599,64.56527124102055,64.7247498518286,64.20328184167818,64.95689655172414,62.30528898351876,59.30459750606979,58.2425393704104,56.722760034456776,58.65758768780864,63.585569806494554,61.462105531689524,65.68373842415323,63.80266456691427,61.094214849751,67.9870194937184,61.60835002821482,56.00725680088563,53.3231314533134,59.024476356629684,58.44393592677346,55.86749787430792,51.07052143505456,47.677168592933825,51.23767279198071,52.444147383765774,53.79216527304046,52.57106973564628,52.52465961119118,51.49785240511622,49.17407622536973,48.155166105895816,46.09626695090662,44.6671405250455,39.349795265486534,44.20173472818902,56.664004013207226
Mauritius,MUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.245959447546284,20.997867803837952,20.34004544386116,22.200557103064067,24.40726922614033,26.36548223350254,27.173643794897202,27.21472649304466,27.213439923063053,27.78397565922921,28.17258996652497,28.57235663188284,28.366000097128197,28.146163390826473,28.391580118609618,28.331662382510416,27.2267678078081,27.1091556347179,26.29706418062771,25.98549051956957,26.74268693735814,25.969003468051632,25.250719948455714,24.410500540779058,23.364371368863722,22.336339570153005,22.545266465787133,23.33757836301336,23.349648336281,22.471968489107248,21.599772567118407,20.939756562211244,20.326911510263347,19.717947501067812,19.193179010585933,18.58451364997096,17.76272519831409,17.599545642709586,16.91088598498754,16.641418304468512,18.23908171768583,18.211151332521137
Mauritius,MUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,4970,5360,5770,6120,6370,6740,7130,7620,8070,8310,9110,9610,9850,10480,11190,11680,12640,13930,14760,15030,16100,16560,17790,18610,19420,20410,21680,22690,24710,25910,22380,24330,26450
Mauritius,MUS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.77,..,..,..,..,..,27.633,25.597,17.358,24.696,25.776,23.386,24.702,19.318,21.587,23.657,24.73,23.537,22.121,24.641,25.439,22.797,24,23.867,21.794,24.547,24.547,21.436
Mauritius,MUS,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,59.844,59.749,59.639,59.558,59.48,59.369,59.18,58.993,58.793,58.569,58.334,57.01,57.696,59.973,58.275,58.688,58.436,57.604,57.685,57.795,58.555,57.735,58.007,59.037,59.301,59.665,58.947,59.165,58.551,59.015,58.032,58.19,58.538
Mauritius,MUS,"Population ages 15-64, total",SP.POP.1564.TO,612558,624305,633903,643891,651799,658902,665819,672551,679694,686207,695912,708270,720603,735494,747151,760170,774487,786693,799501,809071,816837,823567,830881,838015,845751,853503,861975,869800,876178,881583,885864,890600,894020,896702,898846,899678,900488,901079,901564,901239,899963,895124
Mauritius,MUS,Population growth (annual %),SP.POP.GROW,1.4819683080138,1.22242818791707,0.919667982370994,1.0457354601341,0.81732139513889,0.764515985971925,0.748099100249826,0.688400517657601,0.765914828413802,0.712313471132199,1.07946362530249,1.31574311449685,1.18554061440712,1.40006449419438,0.859933461061684,1.02276454116174,1.25209760994193,1.05142162473208,1.27124855157122,0.982676166064297,0.790047581068153,0.694240135210974,0.723661765578573,0.627103982385528,0.592099659929956,0.466403525955087,0.455526400702738,0.361630847401639,0.265537672832765,0.237886692890185,0.160140420765724,0.277321025514609,0.242165626741126,0.181022097854624,0.132404330287967,0.0687082325715694,0.0901672663767558,0.0545354541381391,0.0322330642925213,0.00229068020969373,0.0252729878913446,-0.301401216835277
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,57.866,58.083,58.299,57.988,57.675,57.361,57.047,56.731,56.416,56.1,56.223,56.347,56.47,56.593,56.716,56.839,56.962,57.084,57.207,57.33,57.441,57.553,57.665,57.777,57.888,58,58.111,58.223,58.334,58.445,58.556,58.668,58.778,58.889,59,59.09,59.159,59.207,59.234,59.24,59.225,59.19
Mauritius,MUS,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-10.461357625624448,-2.814498933901919,-0.3604168298989266,-3.3495821727019495,-1.8955349620893007,6.659898477157361,2.0559821649739907,-4.961126799846599,-7.3270421350003,-7.198275862068966,-3.7435502587276264,-3.2423327444596777,-6.039040990081011,-8.737893239328166,-2.42431432671613,-0.6866964340540875,-4.881221209144771,-0.831654827485436,-3.0859283034083465,-0.12417274280658887,6.195317058353483,3.394359758319379,1.8959819260387052,-1.8224697240641705,-5.197146706790319,-10.17498990442859,-9.141455501526188,-13.348273023422713,-9.075391765722042,-10.981727968515084,-12.65065160125451,-11.9157892335246,-8.163514047020357,-5.540388309258625,-4.150274626071422,-3.017961663911353,-4.939929493022262,-5.894645903285091,-7.157669866512532,-7.130954343535157,-9.596559782960567,-6.113673745129879
Mauritius,MUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.058771674250091846,0.1620469083217756,0.1488678210526268,0.4735375930361521,0.7401612549423146,0.5076142006329749,0.9123937153011848,1.1121570268103071,1.6409208749612543,1.5466531787020117,0.6082709968275026,0.45635782580116846,0.4514521729215245,0.5617664274960261,0.4626554147319612,0.8290757100905023,1.3201072020221623,0.2918788577232549,1.1361992980953128,5.6963960834303276,-0.5998643600362669,0.6624883450394448,1.0767648855873395,0.21120342674712617,0.6438380212565605,1.518863773058538,4.181074519735642,3.780893419507161,2.811755101404626,4.297840282896921,3.7620720385940394,5.047850100754219,2.386478273728668,3.484454823820677,1.8026979398058072,3.0074619401042524,3.5001689990524305,3.1251416315727525,3.0761089457695423,1.9693722514561876,2.2046443858910547,1.9469426333886066
Mauritius,MUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2428.2646905018187,2530.623339019347,2517.0801990054556,2607.927221135524,2766.590287099526,3012.9893721938506,3256.422836429347,3453.7203508672605,3580.4059504096504,3810.4808330880865,3936.766508518298,4138.346449321136,4297.40909221881,4412.9375663223045,4562.746927757836,4768.683435683273,4977.190167573152,5224.184196508508,5292.869088597679,5671.029550420097,5814.748345700119,5867.773629950492,6170.6487673385145,6397.593461690311,6472.873885547412,6756.229559695167,7110.694938516235,7466.694657716888,7693.764343538743,8011.455172197023,8324.783283379642,8591.96715947096,8859.212183229403,9181.615753625641,9507.871336564236,9868.327166419516,10247.696057775824,10652.483688685887,10956.945022616292,9362.8743588779,9679.121239693852,10570.495457234118
Mauritius,MUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.3247798626644,4.215300289046127,-0.5351701221225369,3.6092223905286716,6.083876293714894,8.90623690263321,8.079466409078151,6.0587191635791555,3.6680908316904635,6.425944037214904,3.3141663995162105,5.120444414639863,3.843628000835153,2.6883285166561848,3.394776363454909,4.513432613862605,4.3724171399103255,4.9625194260115535,1.3147486670756336,7.144715946915838,2.5342628530189018,0.9119102168812674,5.16167044757961,3.67780930188448,1.1766990870534642,4.3775868209085615,5.246496965343809,5.006539055308409,3.0411004632039607,4.12919884822152,3.9110012406983685,3.2094994788002538,3.110405554377138,3.6391900738820766,3.5533569656273727,3.791130707344365,3.844308006398947,3.9500354872733965,2.85812532389771,-14.54849559296008,3.3776687445996316,9.209247363125897
Mauritius,MUS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,14.790870800274266,15.351812366737741,17.104129123246885,18.690807799442897,21.57299313996871,28.588832487309645,27.648418792832963,26.05724645260259,23.790346817334857,23.012170385395535,24.480444869737198,25.822555753859533,24.498776917959525,23.039826993469404,23.156177382452732,23.991997075958384,24.508696295925894,24.94695464110489,23.61866387975409,25.858441870685507,26.92538457536674,25.44558687848738,25.575227144765716,22.57095404876632,17.4703731850353,19.125947861982322,21.14015461715992,15.276126281424359,12.829213452336885,12.990774686076303,13.150882965821555,12.3934817079431,12.386496419023294,12.720837465124355,13.239542353231846,13.926321433358652,13.537382021355112,12.9781800510752,11.877963242128613,9.79562193399484,9.665481081103659,13.998332491422119
Mauritius,MUS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-9.915843582376354,-8.001624760889968,3.0039258220749616,8.997514549035103,6.886591406691167,28.004551520699636,35.499999815954595,19.89961043055129,1.4982924136303097,11.304678154095598,-1.6230319096102903,2.7880867746694804,7.330434443248549,5.953829546023087,-2.691461875964791,11.186094425955972,9.705663277981529,7.253455161594388,4.747123184291908,-2.038263945482157,2.83945701593899,-3.1632286730133643,-5.07560090495241,5.616897735034016,10.04096634526563,12.589560055579668,2.667384469242677,1.3926289907573874,-10.9240160940641,9.230019656006164,6.228937210079465,1.3794774068136064,-0.5255778418624715,3.5519966997117365,8.554969580637689,2.6289230245815958,2.2026339935003847,-0.2229652160304596,1.599242887958738,-28.62801104070583,7.3023239459248686,10.158220639401733
Mauritius,MUS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.21972499000334,25.439057096903934,26.70653193555756,25.98356319801458,27.354344985982497,27.913619523045785,28.769768337116936,28.10154264434005,30.206190778238945,33.51939308248134,31.65216170598908,32.548832042198214,37.42907112752597,36.99414796904988,33.27350665876605,31.977689612984022,31.03349390136751,29.3541838104691,28.217186725332244,28.659862417568476,31.14206916792137,35.06775459723199,37.18753080505582,38.68914482134981,38.49239584613075,16.772246317178848,..,..
Mauritius,MUS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,5.313422330658391,4.620373657663523,3.827063535226439,3.357136474619457,2.5844185054319375,3.8345509742470605,3.4031675653231472,2.7416021295973896,2.790764718873377,3.356168678647374,2.3517285326495863,1.4122541202055645,0.8185187369828805,0.41998279004393957,0.5923536310283577,0.4643681510527509,1.008703315780276,0.97535115703908,0.9664555255344536,0.4465560453020873,0.45989643488958787,0.4912940122815228,-0.25092004866142803,0.4996452222936831,0.5308117572597568,0.27093889784192854,0.829046254018191,1.073121910958728,1.716652800962025,1.2307358507700215,1.643305944607526,1.4621543975289646,1.1534140571362714,0.33143463796143624,0.6318162773797601,0.3304892918322787,0.1041138841735462,0.44802288989372807,0.1466294968714691,2.8037933282045597,2.421788790809175,..
Mexico,MEX,Arable land (% of land area),AG.LND.ARBL.ZS,9.053216389310425,9.154042027829934,9.428226034620232,9.383471797114124,9.409964248051647,9.436456698989172,9.894287404511433,10.13297667121068,10.625787700300934,11.167468299081767,11.534761696545694,11.537848195684045,11.590318681036035,11.599578178451091,11.605236760204738,11.686000154324958,11.720980477892951,11.74464363795365,11.78939787545976,11.782710460659997,11.909256925332441,11.92623267059338,12.16697960338486,11.94166516628514,11.983847321175956,12.01831322822089,12.09856220581805,11.988991486406544,11.90565600967103,11.79711412330564,11.685485737801898,11.601121428020269,11.569742020113686,11.399984567504308,11.341855500398673,11.188044960004115,10.420535507600503,10.23688880886854,9.97968054733918,10.324854034311583,10.331541449111345,..
Mexico,MEX,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,53.26,50.62,52.32,53.97,56.95,56.13,57.67,56.25,54.97,59.64,58.77,58.17,59.05,61,64.01,68.87,68.76,71.6,72.4,71.57,76.79,74.67,78.26,80.13,77.53,82.2,84.18,86.77,81.92,85.72,82.01,90.02,93.11,97.86,97.14,105,110.96,113.02,112.23,111.03,111.85,..
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.861568427264327,14.42686588250729,18.115034750119367,16.567142895815234,14.566314890479662,16.68217992695597,18.53656700425887,20.0960561464169,19.132199302995943,18.70447104917174,16.433390033604354,15.256744442975048,11.595984682659715,12.75459571252717,22.865926921195754,24.72313195214161,23.25557214692713,23.22174939516405,23.416859249037376,24.2311734715837,21.541210202139254,21.85176192084599,23.655593503327193,25.10335600800549,25.487073833609024,26.55474817535191,26.781061332371927,27.020061230340065,26.513269721209088,29.017460111344455,30.44296623147436,31.5394503933211,30.75580058253491,31.462992203457326,34.162772692653746,36.81567725325431,37.51408861822282,39.043930438703185,38.4969936548922,39.246629158418095,40.678659424658484,42.64380253648651
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.227489237191183,26.382272630508975,29.010786738095618,28.63089243376234,28.238818822728458,28.698446309555912,30.213147548014447,29.74465434706036,27.125259821502603,26.146929748992036,25.749795251009942,25.725980663247654,32.98835912677603,32.56998231483338,33.2922227310393,34.3418670588648,34.77408255591794,34.15781933799618,34.24603853482224,34.38680032312418,33.30840375383244,32.86450049775958,31.500661684674107,33.00628682043793,33.05313763303164,34.385666676271605,34.024501948882175,34.84806238519648,31.99931387912067,32.53948705617543,33.82310220952801,34.09634248503961,32.16827511218763,31.91755411325114,30.84025359322257,30.61679138998566,31.958684671762377,32.043865451756034,31.776570868727394,30.94637049824743,32.0702247535554,33.551921721301255
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,8490,9020,9410,9070,9440,8810,9400,10070,10660,10890,11510,11610,11690,12000,12620,13110,14320,14850,15570,15210,15980,17170,17790,17800,18530,18740,19700,20060,20470,20220,18430,19670,21790
Mexico,MEX,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,5.429,5.392,5.366,7.101,11.326,9.239,7.376,6.436,4.086,5.083,4.852,6.127,7.117,8.2,6.924,7.044,7.172,7.648,10.066,9.729,9.787,9.377,9.419,9.44,8.564,7.664,6.881,6.85,7.197,8.13,7.877,6.495
Mexico,MEX,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.7,..,..,..,..,..,..,..
Mexico,MEX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,58.15,58.263,58.765,59.336,59.366,59.439,59.504,60.828,60.53,59.765,59.644,59.02,58.543,58.908,59.48,60.233,60.99,61.034,60.745,60.652,60.474,60.565,61.247,61.052,60.497,60.58,60.444,60.208,60.484,61.167,56.474,59.938,60.984
Mexico,MEX,"Population ages 15-64, total",SP.POP.1564.TO,36142036,37208509,38294268,39398225,40508312,41633951,42787013,43965650,45154545,46452201,47851112,49227507,50563950,51878424,53169833,54437282,55706830,56969818,58224518,59464656,60684664,61907176,63130829,64385651,65666260,66933497,68190845,69420302,70638875,71958813,73339669,74688097,76021956,77325278,78585113,79805908,80964835,82019095,83031838,83967738,84782496,85644224
Mexico,MEX,Population growth (annual %),SP.POP.GROW,2.23259552808724,2.03453780905284,1.99468010531636,1.93637203383937,1.86354345855765,1.79010932477031,1.72869101147886,1.71119463203751,1.68642181558025,1.83597705013042,1.97637378547817,1.9503084540285,1.92882635968047,1.90443531542116,1.85680777986673,1.78129571544977,1.72818289567839,1.68579338254176,1.64054838334199,1.58455078746177,1.54194113014521,1.52045522318023,1.48740053113001,1.4696529746789,1.42951167105736,1.36053857389621,1.31623681916458,1.26753574174522,1.23674369230562,1.32657895725526,1.4276397653994,1.39661546186197,1.317160792789,1.2414667155537,1.16700884975484,1.13323428792033,1.08042073770937,0.951668643927897,0.860265089734684,0.727243815691995,0.559420832085433,0.628607802526073
Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,33.129999999999995,32.604,32.081,31.563000000000002,31.049999999999997,30.540999999999997,30.037000000000006,29.537999999999997,29.043999999999997,28.581000000000003,28.183999999999997,27.790999999999997,27.402,27.015,26.632000000000005,26.33,26.070999999999998,25.813999999999993,25.558999999999997,25.278000000000006,24.955,24.635000000000005,24.317999999999998,24.003,23.691999999999993,23.384,23.08,22.778000000000006,22.480000000000004,22.185000000000002,21.888999999999996,21.595,21.301000000000002,21.007000000000005,20.715000000000003,20.423000000000002,20.132999999999996,19.843999999999994,19.555999999999997,19.269000000000005,18.983999999999995,18.700000000000003
Mexico,MEX,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-2.3941380890648163,4.719718143271152,9.133967464376534,7.461868446987053,4.80133739129339,3.758137263933201,5.810813165732771,1.40177534493069,-0.06525147145526071,-1.1107543149862091,-2.9197550902108587,-5.04000701816192,-2.971154192511412,-3.6492807091038313,2.066022116051809,1.6784403703764987,0.01926872228074839,-1.588385349689787,-1.1785310780357556,-1.448062251195537,-1.6576886020230073,-1.5063054121844655,-1.3892298623911001,-1.8339080175521814,-1.5884969950834908,-1.3726197477119646,-1.6964017388799897,-2.325159416857175,-1.5652026846500757,-1.2384642982092888,-1.2764548216436538,-1.1790311072566977,-1.1800736048131324,-1.1724246352748784,-2.0874293019421444,-2.0589489059926325,-1.9239488008651482,-2.1248007728556044,-0.40233746593126263,1.6167342538139882,-1.9513535956029842,-2.827266900728743
Mexico,MEX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.166802632517416,1.0297795808117332,1.4036256020301239,0.8369938056693086,1.0161796415390631,1.7836435250434264,1.7852476139601905,1.5852550860036139,1.4335842744963005,1.008215479845289,1.5207272239526322,1.2096668725640731,0.8278620935698939,1.9819614041998315,2.5058799984481674,2.125519177827629,2.451009935689696,2.2883685512407688,2.2084843362966247,2.4771921250544646,3.7760780564579925,2.486857500212762,2.3718803203765746,3.068210351543643,2.7422013427348917,2.1685079925120676,2.813923202386294,2.561447367966566,2.082977268602973,2.76135779695481,1.94422256014726,1.4525880298340925,3.8365262990626268,2.08413934564332,2.9877208655594427,3.4973809486014162,2.7809946092838227,3.0133441396221294,2.291304900630432,2.812325163330508,2.550554509341178,2.6559255877200485
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8831.274013258932,8649.122942241009,8086.261961722595,8209.843516736186,8212.921773669048,7750.171487382777,7774.519868705431,7735.7215088839075,7882.12311018268,8145.0161533541,8303.12118718677,8433.337035786739,8509.396154511187,8715.73376736149,8049.7432308201205,8399.342547103603,8849.732075194577,9240.007191793036,9340.079873198314,9655.602497051144,9464.995024354765,9300.117398786932,9271.440318006928,9461.9237562519,9524.742436066856,9847.512820633328,9920.687840164172,9888.139443221846,9151.76956558176,9480.135305416328,9667.626645064267,9872.292520088404,9826.132387057602,9947.886023581905,10098.173180519541,10161.355707456285,10240.310424676078,10343.353429104829,10226.231332825639,9273.81099988452,9760.445299458683,10077.383310476129
